scenario,iteration,fuzzer_type,algorithm,cell_loads_list_str,avg_overall_sinr,avg_high_prio_sinr,fairness_index,handover_count_iter,ue_locations_str,serving_cell_ids_str,assigned_rsrp_list_str,assigned_sinr_list_str,num_ues_below_qos,sinr_5th_percentile,sinr_50th_percentile,sinr_95th_percentile,load_min,load_max,load_std,fuzzed_load_modifier_str,fuzzed_pos_modifier_str,vulnerabilities
High Mobility,54,Random,utility,"[0.3333333333333333, 0.2, 0.4666666666666667]",16.662834066152573,13.08639907836914,0.27735568687714424,9,"[[148.07008361816406, -88.4823226928711], [-185.16493225097656, 24.86110496520996], [-187.80335998535156, -45.41880798339844], [149.98248291015625, -117.94139099121094], [-116.32903289794922, -121.6449203491211], [64.34730529785156, 94.0548095703125], [251.89077758789062, -190.71910095214844], [-44.096336364746094, 104.98196411132812], [49.528202056884766, -79.84825897216797], [250.89227294921875, 228.15634155273438], [-193.36683654785156, 162.89694213867188], [-22.163930892944336, 195.05130004882812], [87.55010986328125, -8.377649307250977], [-177.08689880371094, 203.35018920898438], [285.0726623535156, 116.61071014404297]]","[1, 2, 2, 0, 0, 2, 0, 2, 1, 2, 0, 2, 1, 0, 2]","[-36.85773468017578, -55.980892181396484, -9.452051162719727, -59.56281280517578, -50.61404800415039, -38.922332763671875, -61.74408721923828, -58.68463134765625, -43.6246337890625, -147.5646209716797, -60.97480773925781, -166.2521209716797, 40.80554962158203, -18.204214096069336, -154.27166748046875]","[35.84247970581055, 2.001155376434326, 93.18708801269531, -1.1233936548233032, 8.015148162841797, 16.178733825683594, 9.818374633789062, -0.3409247100353241, 6.9516754150390625, -44.9256591796875, 11.703899383544922, -63.61299133300781, 143.44468688964844, 84.43492126464844, -51.63268280029297]",5,-55.226775360107425,8.015148162841797,108.2643676757812,0.2,0.4666666666666667,0.10886621079036347,"[0.04125531846116734, 0.047716553583345755, 0.056716362281397564]","[[2.8530681020295736, 1.248184048606296], [-1.3221831099802506, 4.300839259252037], [-1.3038897983253706, 1.9906466385683421], [-2.4536327849831463, -1.5798955279495717], [-4.71244353680356, -2.1570475333107755], [-3.7723392962274027, 3.7811730148417126], [-2.496034240825459, 2.9044761658962868], [-4.114250389951644, -0.6349393516684003], [-2.3534407147599747, -1.9260141299887303], [-1.9081333409582166, -1.5927321565719232], [-3.8784770825641877, -3.4915714787040986], [3.462120409144447, 2.9507297888077364], [1.349115596434869, 1.3861396439715845], [-2.515576653322719, 0.42531030667413106], [-4.567022732066351, 1.3433200861278802]]","['Ping-Pong: 5 UEs oscillating', 'Unfairness: Jain Index = 0.28']"
High Mobility,55,Random,utility,"[0.26666666666666666, 0.6, 0.13333333333333333]",-5.151240491867066,-13.337413469950357,0.10641807195886059,12,"[[153.73194885253906, -97.95893859863281], [-179.30299377441406, 24.021705627441406], [-187.93460083007812, -40.86417007446289], [157.76658630371094, -108.7541732788086], [-110.16363525390625, -114.423095703125], [62.32088851928711, 85.06256103515625], [258.1410217285156, -197.66952514648438], [-48.66365432739258, 95.78673553466797], [57.1639518737793, -82.60137939453125], [246.46908569335938, 227.68089294433594], [-191.4415283203125, 171.44320678710938], [-29.22775650024414, 197.10174560546875], [79.1003189086914, -9.805924415588379], [-168.2911376953125, 208.12879943847656], [289.5063171386719, 111.1046142578125]]","[0, 1, 1, 1, 1, 2, 0, 0, 2, 1, 1, 0, 1, 1, 1]","[-63.43138122558594, -51.93254852294922, -199.99998474121094, -70.4513168334961, -63.698020935058594, -40.33557891845703, -58.87958526611328, -46.339073181152344, -55.4927978515625, -147.96047973632812, -62.98280334472656, -7.1000237464904785, 24.994709014892578, -181.2366943359375, -139.3612518310547]","[6.28031063079834, 8.940424919128418, -101.28052520751953, 9.145623207092285, 9.51455020904541, 19.085311889648438, 1.7789630889892578, 4.807016849517822, 2.467700242996216, -45.322265625, 4.916487693786621, 95.53910827636719, 22.17848014831543, -78.59756469726562, -36.72222900390625]",4,-85.4024528503418,4.916487693786621,44.186668586730875,0.13333333333333333,0.6,0.19626135258506325,"[0.004228963559846255, -0.0069725950913535895, -0.01791212811327547]","[[1.1801638483338541, -1.4598076245147307], [4.5508920454192605, 2.3179989908866014], [2.0133719518342357, 2.8960049401935812], [2.259402257540213, 1.8030050193899285], [-2.3279592791015666, 3.9761955733834533], [2.9891432437515517, -1.3629867524899297], [-1.5984198858510998, -4.607403601136885], [-4.80702473747594, 0.3696389804841349], [3.166634577018044, 0.8998115354531162], [-1.3093929299113705, -1.9812793145674688], [1.6518588524307436, 1.788746641148097], [-3.8702276883392805, -0.13308927184813246], [-0.3143434250463315, 1.2331563033415112], [4.088580668676293, -0.2731184873999828], [-4.203197062193843, -0.6220057493264068]]","['Ping-Pong: 6 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -13.34 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.11']"
High Mobility,56,Random,utility,"[0.13333333333333333, 0.4, 0.4666666666666667]",25.87505930264791,18.23682391643524,0.3501592717493227,11,"[[154.53643798828125, -109.70317077636719], [-177.04916381835938, 17.899412155151367], [-187.9548797607422, -38.67048645019531], [159.80653381347656, -101.15440368652344], [-104.52271270751953, -114.70523071289062], [54.49764633178711, 80.26611328125], [265.02264404296875, -198.05873107910156], [-46.549964904785156, 91.57402801513672], [56.673065185546875, -89.51165008544922], [242.96649169921875, 226.68927001953125], [-194.51290893554688, 178.24188232421875], [-27.590059280395508, 197.57958984375], [70.66353607177734, -8.517806053161621], [-163.3553009033203, 215.67312622070312], [300.0, 107.82431030273438]]","[1, 0, 2, 1, 2, 2, 1, 2, 1, 1, 0, 2, 1, 2, 2]","[-68.8410415649414, -44.59197998046875, -183.239013671875, -59.70783233642578, -54.12712860107422, -34.02685546875, -66.28927612304688, -51.89387893676758, -49.8280143737793, -15.353537559509277, -45.38865661621094, -0.9593045115470886, 26.488250732421875, -153.92984008789062, -8.810819625854492]","[9.534852027893066, 13.082651138305664, -80.59989166259766, 3.920490264892578, 14.716913223266602, 33.2320556640625, 2.1411125659942627, 11.341781616210938, 3.3322510719299316, 87.28559875488281, 16.79327964782715, 101.6798324584961, 129.12738037109375, -51.290733337402344, 93.82831573486328]",2,-60.08348083496094,13.082651138305664,109.91409683227536,0.13333333333333333,0.4666666666666667,0.14401645996461912,"[0.08168616443308271, 0.007064850912183715, 0.07090699046145962]","[[-4.624908257094116, -3.3474590690959083], [1.789900465564358, -3.357852931110256], [3.815217833168198, 0.003828396943187151], [-3.3719564708997396, -0.478906499492739], [-2.2246867117497438, -3.436616948379964], [-1.8731335019599693, 2.5796450914747373], [-1.05621510140965, 2.4964381355524967], [0.5182882934048543, 4.707250378742627], [-3.3493279915140795, -2.802114021130934], [0.04423988223579478, -1.7543424283181288], [-3.7736048877748374, 0.4045135938388169], [4.97704353395484, -0.3641552657330429], [0.6506208188604825, 2.6533007724898], [1.2165170278528636, 2.47632893798058], [3.1190535888638067, 2.038853243551346]]","['Ping-Pong: 7 UEs oscillating', 'Unfairness: Jain Index = 0.35']"
High Mobility,57,Random,utility,"[0.6666666666666666, 0.26666666666666666, 0.06666666666666667]",-13.324932964642842,-20.463116546471912,0.07998432191277091,9,"[[159.5614471435547, -114.8557357788086], [-174.85205078125, 13.828752517700195], [-196.64527893066406, -30.173738479614258], [167.94235229492188, -97.71440887451172], [-91.43376159667969, -109.47535705566406], [52.719425201416016, 69.6548080444336], [268.7485046386719, -200.0], [-49.355281829833984, 83.56451416015625], [63.51628875732422, -95.98164367675781], [236.7464141845703, 226.15789794921875], [-196.6483917236328, 185.0170440673828], [-26.839553833007812, 201.99697875976562], [63.51289367675781, -7.580319404602051], [-161.46139526367188, 223.20982360839844], [288.3335266113281, 99.04728698730469]]","[1, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 1, 0, 0]","[-75.85928344726562, -43.31658172607422, -199.99998474121094, -67.018798828125, -54.97211837768555, -46.781982421875, -62.39590072631836, -46.29045867919922, -57.63212585449219, -140.7462921142578, -70.7610855102539, -190.08155822753906, 14.776308059692383, -169.67724609375, -170.1560821533203]","[3.0166056156158447, 17.375186920166016, -100.1877212524414, 4.045324802398682, 0.5048887729644775, 13.472928047180176, 0.7775701284408569, 11.039334297180176, -4.2486114501953125, -38.10841369628906, -2.9789562225341797, -87.44243621826172, 117.41543579101562, -67.03810119628906, -67.51702880859375]",7,-91.26602172851562,0.5048887729644775,47.38726158142079,0.06666666666666667,0.6666666666666666,0.2494438257849294,"[-0.07344151460684448, 0.025611677251681453, -0.06566118139419719]","[[0.8917650629218778, 3.692484656912958], [2.31194948328627, -2.593721276624753], [-4.920371587534058, 4.951544845164822], [2.8279655924275184, -4.006630360623409], [4.965528541649952, 2.68880749000086], [4.646142530870483, -3.594317233966655], [-4.27151021311377, -1.2390397482116233], [-3.303830317571168, 0.9207311912214617], [1.9232034316551943, -1.0742071301543032], [-3.105610332273602, -0.4518898080060083], [-3.635624716806735, 0.160495481942192], [4.204169620884631, 2.8918374287921047], [-0.2921158505957191, 3.8360313872911274], [-1.8299426274132191, 3.495255851663483], [-3.067573145554825, -3.708529768495852]]","['Ping-Pong: 7 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -20.46 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.08']"
High Mobility,58,Random,utility,"[0.26666666666666666, 0.26666666666666666, 0.4666666666666667]",23.97704362248381,11.374581376711527,0.3108386461323637,8,"[[164.86293029785156, -120.5978012084961], [-173.9979705810547, 9.265575408935547], [-200.0, -29.939355850219727], [170.69381713867188, -86.85745239257812], [-83.37674713134766, -107.30586242675781], [50.57536315917969, 59.48147964477539], [278.1492614746094, -200.0], [-47.479434967041016, 75.89313507080078], [65.66740417480469, -97.74574279785156], [232.96173095703125, 224.1333465576172], [-190.42156982421875, 188.08876037597656], [-33.45703887939453, 205.07305908203125], [49.745304107666016, -8.156573295593262], [-155.79345703125, 223.6792755126953], [282.3002624511719, 97.76726531982422]]","[1, 2, 0, 1, 0, 2, 2, 2, 1, 2, 0, 0, 1, 2, 2]","[-65.53628540039062, -56.4826774597168, -10.654766082763672, -66.5012435913086, -35.37583923339844, -45.02281951904297, -65.38196563720703, -50.208683013916016, -43.26811981201172, -162.87490844726562, -57.32764434814453, -5.766319274902344, 14.165225982666016, -160.9323272705078, -13.837603569030762]","[19.475961685180664, 0.29058384895324707, 91.98436737060547, -0.04757556691765785, 20.946025848388672, 3.6931183338165283, 6.164519309997559, 5.9712815284729, 20.292156219482422, -60.23578643798828, 6.93548583984375, 96.87281799316406, 116.80435943603516, -58.29319763183594, 88.8015365600586]",3,-58.87597427368164,6.93548583984375,102.85228042602537,0.26666666666666666,0.4666666666666667,0.09428090415820635,"[0.011802979264407792, 0.09002777588078892, -0.0641748039041794]","[[0.7207213588947177, 2.5879187470929645], [0.29668599341362256, -3.660053081922233], [-1.1629837517173334, -2.8837477398608966], [-2.727703535578522, 4.72001528025417], [0.7115927440660874, -0.06543790494324497], [3.9622499004437977, -2.9014901955374284], [0.5945413725264466, -1.9657727035514814], [0.9739794492074161, 2.2663949773963123], [-3.379357641295168, 3.5091565745283617], [-1.7298918344087557, -2.779248007135048], [4.020923478355696, -4.063181500395844], [-2.957480577272297, 0.6665983322779176], [-4.452569042075965, 1.9466696022473204], [0.8759182164017307, -3.1309973793824297], [2.083100438250769, 4.013139017412902]]","['Ping-Pong: 4 UEs oscillating', 'Unfairness: Jain Index = 0.31']"
High Mobility,59,Random,utility,"[0.6666666666666666, 0.06666666666666667, 0.26666666666666666]",9.474936318397521,-12.478541254997253,0.25047173878571344,10,"[[172.29640197753906, -128.48745727539062], [-171.10276794433594, 6.020526885986328], [-189.5943603515625, -31.08133316040039], [177.14341735839844, -83.97120666503906], [-79.10745239257812, -102.01524353027344], [43.75857925415039, 51.15690612792969], [283.7537841796875, -197.79684448242188], [-40.66031265258789, 63.73503112792969], [69.39873504638672, -103.24568176269531], [227.9615936279297, 224.452392578125], [-185.98480224609375, 191.1444091796875], [-40.207149505615234, 202.86001586914062], [46.7911491394043, -12.08944320678711], [-151.03919982910156, 231.16046142578125], [273.9264221191406, 91.97543334960938]]","[0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 2, 1, 0, 0]","[-82.97885131835938, -51.61151885986328, -199.99998474121094, -57.63488006591797, -49.100440979003906, -38.510860443115234, -64.07500457763672, -55.91047286987305, -54.51115036010742, -20.742671966552734, -61.4522590637207, 2.8448197841644287, 5.308294296264648, -165.79135131835938, -160.84046936035156]","[2.8843765258789062, 11.235159873962402, -98.64517974853516, 2.663276433944702, 2.184838056564331, 25.639205932617188, 2.3795623779296875, -0.31747686862945557, 3.8472704887390137, 81.89646911621094, 16.279043197631836, 105.48396301269531, 107.94743347167969, -63.1522216796875, -58.20167541503906]",4,-73.8001091003418,2.8843765258789062,106.22300415039062,0.06666666666666667,0.6666666666666666,0.24944382578492943,"[0.02030286566351447, 0.09253313522877707, 0.03318711832820104]","[[2.1373291235710337, 0.4971279284778598], [1.0823227692481394, -1.4971312894542352], [4.829699091598325, -4.0413686013996895], [2.588465795820576, -4.106035080580792], [-2.695737570548978, 2.635439051708971], [-0.2801675194876232, -1.4308388457152335], [-2.9513112638021655, 3.666597199217735], [4.942648247258797, -2.360928356740012], [-0.4384312893880571, -2.183458488913322], [-3.840387906777597, -1.0578853791139284], [1.5222581069228758, -4.185769940969134], [-2.245891624285953, -3.8632087424062656], [4.177059709646661, -1.0229999662353295], [1.292544712746091, 2.1206188223031344], [0.04062209864995747, -2.569037569085416]]","['Ping-Pong: 6 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -12.48 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.25']"
High Mobility,60,Random,utility,"[0.2, 0.7333333333333333, 0.06666666666666667]",-18.01446974078814,-17.21441872914632,0.17995453215673254,12,"[[176.52610778808594, -141.84140014648438], [-170.2446746826172, 4.298670291900635], [-186.10446166992188, -23.320533752441406], [179.98341369628906, -73.7864990234375], [-67.80506134033203, -102.4704360961914], [36.98895263671875, 43.91645050048828], [296.587646484375, -197.40118408203125], [-38.67557144165039, 58.02972412109375], [69.21050262451172, -106.34233856201172], [232.8202667236328, 225.56997680664062], [-180.35128784179688, 201.16781616210938], [-41.3232536315918, 204.89620971679688], [42.11390686035156, -13.979018211364746], [-151.7821044921875, 238.54400634765625], [269.2442626953125, 86.94747161865234]]","[0, 1, 1, 1, 0, 1, 1, 2, 1, 1, 0, 1, 1, 1, 1]","[-77.02861785888672, -60.719608306884766, -6.486149311065674, -53.879356384277344, -45.91471862792969, -52.04151153564453, -63.863739013671875, -44.32254409790039, -53.097564697265625, -163.200439453125, -55.14280700683594, -199.99998474121094, -128.77000427246094, -170.79591369628906, -158.02635192871094]","[2.2978434562683105, 1.9121407270431519, 0.13506916165351868, 15.631575584411621, 4.30289363861084, 4.222548961639404, 6.6831278800964355, 7.307255744934082, 4.15192985534668, -60.56129455566406, 5.051158905029297, -111.66935729980469, -26.135696411132812, -68.15678405761719, -55.38945770263672]",5,-81.21055603027344,2.2978434562683105,9.804551696777335,0.06666666666666667,0.7333333333333333,0.28803291992923824,"[-0.036513324685415974, -0.06192859940366194, 0.09760431352512039]","[[-0.09760132879599226, -4.988262458112121], [-0.7059173097589095, -0.7709333022784151], [-1.0805353314263977, 4.963514746384819], [-1.9084568209702448, 3.006204476348035], [3.9055149861759393, -1.582661625262097], [0.7697728106156623, -1.2118221938807636], [4.787511694109828, 4.156564297109757], [0.18201358533347012, 3.3590709877781304], [-4.564015492609007, 0.5877230783610816], [4.794814717549125, -0.7596972372809265], [3.63251585243888, 3.3018801042869654], [2.321499376745871, 3.3388476841823653], [0.7580395734011889, 1.2475318592615743], [-3.9510925824201193, 1.2201995583190541], [4.824556697085345, -2.467070282453826]]","['Ping-Pong: 7 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -17.21 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.18']"
High Mobility,61,Random,utility,"[0.2, 0.26666666666666666, 0.5333333333333333]",15.509688460826874,-5.6608127156893415,0.20890890079696972,11,"[[184.87850952148438, -151.44342041015625], [-167.19915771484375, 2.739314556121826], [-181.85665893554688, -15.807632446289062], [189.37301635742188, -65.52556610107422], [-58.19144058227539, -104.94412231445312], [30.377552032470703, 43.06509017944336], [300.0, -198.1369171142578], [-38.64693832397461, 48.441959381103516], [69.46520233154297, -112.28337097167969], [232.96585083007812, 231.00534057617188], [-181.74330139160156, 204.76161193847656], [-44.36191940307617, 207.0990447998047], [32.87338638305664, -13.71221923828125], [-143.99317932128906, 245.72994995117188], [260.9941711425781, 86.17813873291016]]","[2, 2, 0, 2, 0, 2, 1, 1, 1, 2, 2, 1, 0, 2, 2]","[-86.91311645507812, -65.12244415283203, -5.3337602615356445, -65.41181945800781, -60.452022552490234, -56.626426696777344, -55.90177536010742, -49.14888381958008, -50.809486389160156, -174.14527893066406, -61.52154541015625, -7.779580116271973, 20.912734985351562, -15.177083969116211, -159.11264038085938]","[0.6415415406227112, -1.5873557329177856, 97.30537414550781, 3.6366617679595947, 1.3176090717315674, 5.71379280090332, 10.41451358795166, 3.625183343887329, 16.083524703979492, -71.50614929199219, 4.273041248321533, 94.85955047607422, 123.55187225341797, 0.790742039680481, -56.47457504272461]",3,-60.98404731750488,3.6366617679595947,105.17932357788084,0.2,0.5333333333333333,0.14401645996461912,"[0.08189157326099492, -0.09395645485885931, 0.0808489515919418]","[[3.536137097798301, -0.8404643347812124], [1.5392272465862078, -1.2647052045821727], [0.4350121194669345, 4.756226202704108], [4.237780980708962, 1.612613400144964], [2.668825957479762, -3.653732446199186], [1.886081216698182, 3.1946531210612292], [3.451040411665719, 2.770140307178824], [-1.4539565549368492, -0.01986468767453875], [-3.286682738287104, -0.5253930454128417], [0.397553599899263, 3.1765119899679135], [-2.6243860568611166, -3.3672020112122434], [0.8312245908770439, 3.6730421121802497], [-3.881127653395625, 2.7712354006581332], [4.549906652865564, 2.166927610978874], [0.5828379139668547, 3.021785684024813]]","['Ping-Pong: 6 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -5.66 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.21']"
High Mobility,62,Random,utility,"[0.3333333333333333, 0.4, 0.26666666666666666]",11.196368519465128,11.47245168685913,0.2408216382098224,10,"[[192.5403594970703, -157.25987243652344], [-166.90074157714844, 0.6120324730873108], [-172.0948028564453, -16.65135955810547], [195.4038848876953, -63.2725715637207], [-48.21031951904297, -105.55101013183594], [18.370494842529297, 33.11103820800781], [298.4559631347656, -200.0], [-43.17203903198242, 35.187347412109375], [78.36119842529297, -117.80911254882812], [230.8482208251953, 229.18202209472656], [-184.90802001953125, 206.73019409179688], [-52.316917419433594, 207.5123291015625], [24.244504928588867, -11.834915161132812], [-137.515869140625, 250.0], [254.50132751464844, 88.03034210205078]]","[1, 1, 2, 1, 0, 2, 0, 0, 2, 2, 0, 1, 0, 1, 1]","[-81.48070526123047, -50.5489387512207, -12.593327522277832, -73.99491119384766, -47.23468780517578, -52.17027282714844, -67.13871765136719, -42.788246154785156, -54.10619354248047, -10.906535148620605, -61.66624450683594, -199.99998474121094, -113.08032989501953, -13.099055290222168, -153.75155639648438]","[16.667198181152344, 0.7825502157211304, 90.04580688476562, 1.3011819124221802, 24.376358032226562, 3.681223154067993, 0.5709549188613892, 6.29854154586792, 2.609290838241577, 91.73260498046875, 1.7785502672195435, -99.88452911376953, -10.441827774047852, 89.54008483886719, -51.11246109008789]",3,-65.74408149719238,2.609290838241577,90.55184631347656,0.26666666666666666,0.4,0.054433105395181744,"[0.09797128081584364, -0.05593723324498781, -0.06514405481530164]","[[1.332543740678112, 1.773344725474014], [-0.33790527313911056, -2.876280853281037], [4.94981572327173, -3.2765017040172175], [0.6438055327146479, -4.079488935828776], [3.626951083073429, -1.7116740690713064], [-3.466936254146318, -4.7907045382628075], [4.747179322836011, -0.16618247359350313], [-4.811006538520264, -4.512991859688372], [4.261472286376492, 0.07155774221103606], [-3.4608004449257734, -3.1644276311705344], [-4.346370556255001, -4.687940750198837], [-4.339539773637103, 1.7967951859060811], [-4.4820066837779615, 3.9729318134249016], [4.22116319397939, 0.31679317345690716], [2.676344661167235, 4.192249094652089]]","['Ping-Pong: 6 UEs oscillating', 'Unfairness: Jain Index = 0.24']"
High Mobility,63,Random,utility,"[0.26666666666666666, 0.2, 0.5333333333333333]",-14.63580801486969,-17.49758541584015,0.07259204688699693,8,"[[194.67015075683594, -161.3775177001953], [-171.7274932861328, 1.5060005187988281], [-166.90260314941406, -17.904102325439453], [198.48416137695312, -58.49131774902344], [-46.635581970214844, -101.87093353271484], [5.747042179107666, 31.27943229675293], [289.7822265625, -198.41738891601562], [-36.191627502441406, 25.980026245117188], [82.244873046875, -123.57380676269531], [229.21041870117188, 230.4395751953125], [-179.41529846191406, 208.4600830078125], [-57.96556854248047, 205.08421325683594], [23.475587844848633, -14.110655784606934], [-139.8773651123047, 242.92091369628906], [248.25747680664062, 83.99040985107422]]","[1, 1, 2, 2, 2, 0, 0, 2, 1, 2, 0, 2, 0, 2, 2]","[-78.6195297241211, -64.78783416748047, -199.99998474121094, -74.46199798583984, -52.58260726928711, -53.90712356567383, -71.3184814453125, -48.34992218017578, -51.01227569580078, -174.57412719726562, -54.01283264160156, -194.51492309570312, 29.17593002319336, -173.97305297851562, -162.0254669189453]","[4.488949775695801, 3.1869256496429443, -102.34286499023438, -1.5559602975845337, 8.304880142211914, 3.031303644180298, 6.356616973876953, 1.2862389087677002, 12.380830764770508, -71.93499755859375, 8.042046546936035, -91.87579345703125, 131.8150634765625, -71.33391571044922, -59.386444091796875]",6,-95.01591491699219,3.031303644180298,48.21110057830798,0.2,0.5333333333333333,0.14401645996461912,"[-0.0036804010964351652, 0.04340255462794851, 0.01582150740573314]","[[-3.0429282368710053, 3.1771624144950437], [-4.54058407943511, 0.7207905073884993], [-0.12679585054003706, -2.2674493212869287], [-1.331170918075589, -1.1137935014262434], [-4.753849239949588, 0.8114830274429776], [-4.838055336850521, 4.4430657357539225], [-2.286099348799042, 1.01688591110676], [4.902068298036843, -2.3716719256925267], [-0.2563637833960106, 1.5663522395960054], [-2.6749002257892784, -0.3681683047477238], [4.4505173804158975, -3.8910194753490748], [0.19930238127305433, -1.243089920882423], [3.5169972224369666, -0.36838512214258845], [-4.919510209100556, -2.3872209046204573], [3.0506883576045816, -1.9947237040118724]]","['Ping-Pong: 4 UEs oscillating', 'QoS Violation: Avg High Prio SINR = -17.50 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.07']"
High Mobility,64,Random,utility,"[0.3333333333333333, 0.4, 0.26666666666666666]",-5.6318322340647375,21.385016421477,0.15566096753766778,11,"[[201.151611328125, -166.54486083984375], [-173.37423706054688, 4.598484039306641], [-160.1866455078125, -18.248641967773438], [201.3502655029297, -52.36043167114258], [-43.3849983215332, -95.24060821533203], [-5.1940741539001465, 21.567441940307617], [286.75677490234375, -195.5974578857422], [-32.035831451416016, 16.970348358154297], [86.81460571289062, -132.96852111816406], [230.43515014648438, 234.72344970703125], [-174.49664306640625, 211.4561767578125], [-64.03186798095703, 202.38919067382812], [15.832229614257812, -15.857831001281738], [-142.2341766357422, 235.43919372558594], [238.0200653076172, 82.8066177368164]]","[1, 2, 1, 1, 0, 0, 1, 0, 2, 1, 2, 1, 0, 2, 0]","[-77.77342224121094, -54.102500915527344, -192.91021728515625, -56.38433074951172, -61.00528335571289, -37.345821380615234, -69.09086608886719, -43.89221954345703, -51.46432876586914, -181.2346649169922, -58.03803253173828, -199.99998474121094, 26.104625701904297, -6.160954475402832, -4.846441268920898]","[15.776496887207031, 0.9090903997421265, -90.27107238769531, 5.336139678955078, -0.6372326612472534, 19.926258087158203, 3.6117262840270996, 11.728039741516113, 5.215004920959473, -78.59564971923828, 4.8826904296875, -114.9540786743164, 32.06844711303711, 2.733962297439575, 97.79269409179688]",4,-97.67597427368165,4.8826904296875,51.785721206664974,0.26666666666666666,0.4,0.054433105395181744,"[0.04014614031377667, 0.06663616056321559, -0.08295329565214847]","[[2.1188976103397605, 3.3867658172359594], [-0.09619439854744449, 2.6080901765063214], [1.7383836312160685, 0.023340085237176567], [-1.1241019366615945, -1.1357703466880609], [-3.2405490464863664, 4.425512220876197], [-2.8180809146064, -4.056543656245161], [1.550554910535685, 0.27237278473142634], [0.8584278976709427, -1.773904808721828], [1.9022275510894868, -2.7414285520568016], [-0.0872864469274699, 2.5530654254349425], [3.6283394381376137, -2.9529284704189642], [-0.06542101329306771, -1.829428756452558], [-2.9659098423428496, 0.16166179274746817], [-4.402425193759778, -1.7890654992871378], [-1.1047894131620737, 1.15617779186476]]","['Ping-Pong: 4 UEs oscillating', 'Unfairness: Jain Index = 0.16']"
High Mobility,65,Random,utility,"[0.4666666666666667, 0.13333333333333333, 0.4]",-2.7284784078598023,9.181908210118612,0.2212057585641997,9,"[[201.98605346679688, -169.68179321289062], [-173.5301055908203, 7.600214004516602], [-154.20712280273438, -19.350204467773438], [208.52935791015625, -39.942626953125], [-34.02766036987305, -89.94327545166016], [-8.819170951843262, 12.100424766540527], [284.8016662597656, -190.58529663085938], [-32.19136428833008, 5.85722541809082], [94.51017761230469, -144.18313598632812], [237.9899444580078, 240.85934448242188], [-172.7349090576172, 215.04624938964844], [-68.16605377197266, 196.78475952148438], [13.565067291259766, -17.682098388671875], [-142.12571716308594, 230.051025390625], [226.98463439941406, 81.52294921875]]","[2, 0, 2, 1, 0, 0, 0, 2, 0, 2, 1, 2, 0, 2, 0]","[-82.02394104003906, -60.301002502441406, -199.99998474121094, -53.29170608520508, -54.726680755615234, -40.50776672363281, -52.15936279296875, -37.170494079589844, -60.28186798095703, -175.53199768066406, -57.92766189575195, -199.99998474121094, 38.529815673828125, -183.09332275390625, -13.910561561584473]","[4.165080547332764, -1.6586647033691406, -103.09860229492188, 28.72736358642578, 6.14589262008667, 20.403221130371094, 16.574419021606445, 9.5480318069458, -1.7561708688735962, -72.89288330078125, 3.6935253143310547, -100.22172546386719, 141.1689453125, -80.45417785644531, 88.72856903076172]",6,-101.0847885131836,4.165080547332764,104.46068191528315,0.13333333333333333,0.4666666666666667,0.14401645996461912,"[-0.07521533972325495, 0.0354691618291226, -0.05083662239139766]","[[-4.882038612628814, 4.2204077578622385], [1.2702063921297944, 2.2205546144422614], [-0.08024804250501649, 0.020292424335997872], [2.8049997498032964, 4.59853336792335], [4.633111627378732, 1.7338926923313434], [4.207623118880999, -4.385323684877757], [1.4201344231755284, 2.734328119742571], [-3.769583856707933, -4.03972864556704], [3.3295014078239493, -4.816188204602778], [4.976982084682518, 4.926640054393985], [-2.08898514897366, -2.217329137589721], [2.00683934359013, -3.8309687080744137], [1.3099104791418847, -0.8411764485065545], [-2.2113536300887526, 0.6062277622764238], [-2.0623611708899747, -0.8070914028185321]]","['Ping-Pong: 3 UEs oscillating', 'Unfairness: Jain Index = 0.22']"
